,Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),Player_Stats (College/Univ),Player_Stats (Univ_State),Player_Stats (BirthDate),Player_Stats (Yrs),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (Yds.1),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng),Unique_Key,Univ_Alum_per_Team,Univ_Alum_per_SB,Univ_Total_Rings,Univ_Total_Wins,Univ_Total_MVPs,State_Alum_per_Team,State_Alum_per_SB,State_Total_Rings,State_Total_Wins,State_Total_MVPs
3807,NYG,46,NYG46,Lawrence Tynes,9,33,K,Troy,AL,5/3/1978,7,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,1,2,2,0,0,0.0,0,NYG46Lawrence Tynes,3.0,3.0,9.0,7.0,0.0,4.0,6.0,104.0,51.0,3.0
3808,NYG,46,NYG46,Osi Umenyiora,72,30,RDE,Troy,AL,11/16/1981,8,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYG46Osi Umenyiora,3.0,3.0,9.0,7.0,0.0,4.0,6.0,104.0,51.0,3.0
3809,NYG,46,NYG46,Michael Coe,37,28,DB,Alabama St.,AL,12/17/1983,4,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYG46Michael Coe,1.0,1.0,5.0,6.0,0.0,4.0,6.0,104.0,51.0,3.0
3810,NWE,49,NWE49,Dont'a Hightower,54,24,RLB/MLB,Alabama,AL,3/12/1990,2,XLIX,New England Patriots,28,Tom Brady,University of Phoenix Stadium,Glendale,Arizona,2/1/2015,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE49Dont'a Hightower,1.0,3.0,44.0,33.0,3.0,2.0,5.0,104.0,51.0,3.0
3811,NWE,49,NWE49,Malcolm Butler,21,24,DB,West Alabama,AL,3/2/1990,0,XLIX,New England Patriots,28,Tom Brady,University of Phoenix Stadium,Glendale,Arizona,2/1/2015,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0.0,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE49Malcolm Butler,1.0,1.0,3.0,4.0,0.0,2.0,5.0,104.0,51.0,3.0
3812,SEA,49,SEA49,James Carpenter,77,25,LG,Alabama,AL,3/22/1989,3,XLIX,Seattle Seahawks,24,Tom Brady,University of Phoenix Stadium,Glendale,Arizona,2/1/2015,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA49James Carpenter,2.0,3.0,44.0,33.0,3.0,3.0,5.0,104.0,51.0,3.0
3813,SEA,49,SEA49,Kevin Norwood,81,25,WR,Alabama,AL,9/23/1989,0,XLIX,Seattle Seahawks,24,Tom Brady,University of Phoenix Stadium,Glendale,Arizona,2/1/2015,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA49Kevin Norwood,2.0,3.0,44.0,33.0,3.0,3.0,5.0,104.0,51.0,3.0
3814,SEA,49,SEA49,Tarvaris Jackson,7,31,QB,Alabama St.,AL,4/21/1983,8,XLIX,Seattle Seahawks,24,Tom Brady,University of Phoenix Stadium,Glendale,Arizona,2/1/2015,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA49Tarvaris Jackson,1.0,1.0,5.0,6.0,0.0,3.0,5.0,104.0,51.0,3.0
3815,NYG,21,NYG21,Jeff Rutledge,17,29,QB,Alabama,AL,1/22/1957,7,XXI,New York Giants,39,Phil Simms,Rose Bowl,Pasadena,California,1/25/1987,1,0,0,0,0,0,0,0,0,0.0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYG21Jeff Rutledge,2.0,2.0,44.0,33.0,3.0,2.0,3.0,104.0,51.0,3.0
3816,NYG,21,NYG21,Robbie Jones,51,27,LB,Alabama,AL,12/25/1959,2,XXI,New York Giants,39,Phil Simms,Rose Bowl,Pasadena,California,1/25/1987,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYG21Robbie Jones,2.0,2.0,44.0,33.0,3.0,2.0,3.0,104.0,51.0,3.0
3817,DEN,21,DEN21,Ken Woodard,52,26,LB,Tuskegee,AL,1/22/1960,4,XXI,Denver Broncos,20,Phil Simms,Rose Bowl,Pasadena,California,1/25/1987,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DEN21Ken Woodard,1.0,1.0,1.0,2.0,0.0,1.0,3.0,104.0,51.0,3.0
3818,OAK,11,OAK11,Ken Stabler,12,31,QB,Alabama,AL,12/25/1945,6,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,12,19,180,1,0,1,11,48,111.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,OAK11Ken Stabler,1.0,1.0,44.0,33.0,3.0,1.0,1.0,104.0,51.0,3.0
3819,SEA,48,SEA48,James Carpenter,77,24,LG,Alabama,AL,3/22/1989,2,XLVIII,Seattle Seahawks,43,Malcolm Smith,MetLife Stadium,East Rutherford,New Jersey,2/2/2014,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA48James Carpenter,1.0,1.0,44.0,33.0,3.0,2.0,2.0,104.0,51.0,3.0
3820,SEA,48,SEA48,Tarvaris Jackson,7,30,QB,Alabama St.,AL,4/21/1983,7,XLVIII,Seattle Seahawks,43,Malcolm Smith,MetLife Stadium,East Rutherford,New Jersey,2/2/2014,1,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA48Tarvaris Jackson,1.0,1.0,5.0,6.0,0.0,2.0,2.0,104.0,51.0,3.0
3821,PIT,9,PIT9,John Stallworth,82,22,WR,Alabama A&M,AL,7/15/1952,0,IX,Pittsburgh Steelers,16,Franco Harris,Tulane Stadium,New Orleans,Louisiana,1/12/1975,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,24,0,22,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT9John Stallworth,1.0,1.0,6.0,7.0,0.0,1.0,1.0,104.0,51.0,3.0
3822,PIT,13,PIT13,John Stallworth,82,26,WR,Alabama A&M,AL,7/15/1952,4,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,115,2,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT13John Stallworth,1.0,1.0,6.0,7.0,0.0,1.0,2.0,104.0,51.0,3.0
3823,DAL,13,DAL13,Robert Steele,81,22,WR,North Alabama,AL,8/2/1956,0,XIII,Dallas Cowboys,31,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DAL13Robert Steele,1.0,1.0,2.0,3.0,0.0,1.0,2.0,104.0,51.0,3.0
3824,TAM,37,TAM37,Kerry Jenkins,71,29,LG,Troy,AL,9/6/1973,5,XXXVII,Tampa Bay Buccaneers,48,Dexter Jackson,Qualcomm Stadium,San Diego,California,1/26/2003,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,TAM37Kerry Jenkins,1.0,1.0,9.0,7.0,0.0,2.0,2.0,104.0,51.0,3.0
3825,TAM,37,TAM37,Reggie Barlow,84,29,WR,Alabama St.,AL,1/22/1973,6,XXXVII,Tampa Bay Buccaneers,48,Dexter Jackson,Qualcomm Stadium,San Diego,California,1/26/2003,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,TAM37Reggie Barlow,1.0,1.0,5.0,6.0,0.0,2.0,2.0,104.0,51.0,3.0
3826,GNB,31,GNB31,Brian Satterfield,38,27,RB,North Alabama,AL,12/22/1969,0,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,GNB31Brian Satterfield,1.0,1.0,2.0,3.0,0.0,1.0,1.0,104.0,51.0,3.0
3827,ARI,43,ARI43,Kenny Iwebema,91,23,DE,Iowa,IA,2/6/1985,0,XLIII,Arizona Cardinals,23,Santonio Holmes,Raymond James Stadium,Tampa,Florida,2/1/2009,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,ARI43Kenny Iwebema,1.0,1.0,29.0,20.0,0.0,2.0,2.0,42.0,29.0,3.0
3828,ARI,43,ARI43,Kurt Warner,13,37,QB,Northern Iowa,IA,6/22/1971,10,XLIII,Arizona Cardinals,23,Santonio Holmes,Raymond James Stadium,Tampa,Florida,2/1/2009,0,31,43,377,3,1,2,3,64,112.3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,ARI43Kurt Warner,1.0,1.0,3.0,4.0,3.0,2.0,2.0,42.0,29.0,3.0
3829,ATL,33,ATL33,Tim Dwight,83,23,WR,Iowa,IA,7/13/1975,0,XXXIII,Atlanta Falcons,19,John Elway,Pro Player Stadium,Miami Gardens,Florida,1/31/1999,0,0,0,0,0,0,0,0,0,0.0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5,210,42.0,1,94,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,ATL33Tim Dwight,1.0,1.0,29.0,20.0,0.0,2.0,2.0,42.0,29.0,3.0
3830,ATL,33,ATL33,Gene Williams,69,30,RG,Iowa St.,IA,10/14/1968,7,XXXIII,Atlanta Falcons,19,John Elway,Pro Player Stadium,Miami Gardens,Florida,1/31/1999,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,ATL33Gene Williams,1.0,1.0,6.0,7.0,0.0,2.0,2.0,42.0,29.0,3.0
3831,ATL,51,ATL51,Adrian Clayborn,99,28,LDE,Iowa,IA,7/6/1988,5,LI,Atlanta Falcons,28,Tom Brady,NRG Stadium,Houston,Texas,2/5/2017,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,ATL51Adrian Clayborn,2.0,2.0,29.0,20.0,0.0,2.0,2.0,42.0,29.0,3.0
3832,ATL,51,ATL51,Jonathan Babineaux,95,35,NT,Iowa,IA,10/12/1981,11,LI,Atlanta Falcons,28,Tom Brady,NRG Stadium,Houston,Texas,2/5/2017,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,ATL51Jonathan Babineaux,2.0,2.0,29.0,20.0,0.0,2.0,2.0,42.0,29.0,3.0
3833,BAL,47,BAL47,Marshal Yanda,73,28,RG,Iowa,IA,9/15/1984,5,XLVII,Baltimore Ravens,34,Joe Flacco,Mercedes-Benz Superdome,New Orleans,Louisiana,2/3/2013,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,BAL47Marshal Yanda,2.0,2.0,29.0,20.0,0.0,3.0,3.0,42.0,29.0,3.0
3834,BAL,47,BAL47,Sean Considine,37,30,DB,Iowa,IA,12/17/1982,7,XLVII,Baltimore Ravens,34,Joe Flacco,Mercedes-Benz Superdome,New Orleans,Louisiana,2/3/2013,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,BAL47Sean Considine,2.0,2.0,29.0,20.0,0.0,3.0,3.0,42.0,29.0,3.0
3835,BAL,47,BAL47,Kelechi Osemele,72,23,RT,Iowa St.,IA,6/24/1989,0,XLVII,Baltimore Ravens,34,Joe Flacco,Mercedes-Benz Superdome,New Orleans,Louisiana,2/3/2013,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,BAL47Kelechi Osemele,1.0,1.0,6.0,7.0,0.0,3.0,3.0,42.0,29.0,3.0
3836,BUF,28,BUF28,Mike Devlin,62,24,C,Iowa,IA,11/16/1969,0,XXVIII,Buffalo Bills,13,Emmitt Smith,Georgia Dome,Atlanta,Georgia,1/30/1994,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,BUF28Mike Devlin,1.0,1.0,29.0,20.0,0.0,1.0,1.0,42.0,29.0,3.0
3837,CAR,38,CAR38,Bruce Nelson,72,24,G,Iowa,IA,5/12/1979,0,XXXVIII,Carolina Panthers,29,Tom Brady,Reliant Stadium,Houston,Texas,2/1/2004,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CAR38Bruce Nelson,1.0,1.0,29.0,20.0,0.0,1.0,2.0,42.0,29.0,3.0
3838,NWE,38,NWE38,Dedric Ward,17,29,WR,Northern Iowa,IA,9/29/1974,6,XXXVIII,New England Patriots,32,Tom Brady,Reliant Stadium,Houston,Texas,2/1/2004,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE38Dedric Ward,1.0,1.0,3.0,4.0,3.0,1.0,2.0,42.0,29.0,3.0
3839,CAR,50,CAR50,Colin Cole,91,35,DT,Iowa,IA,6/24/1980,11,L,Carolina Panthers,10,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CAR50Colin Cole,1.0,2.0,29.0,20.0,0.0,3.0,4.0,42.0,29.0,3.0
3840,CAR,50,CAR50,A.J. Klein,56,24,MLB,Iowa St.,IA,7/30/1991,2,L,Carolina Panthers,10,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CAR50A.J. Klein,1.0,1.0,6.0,7.0,0.0,3.0,4.0,42.0,29.0,3.0
3841,CAR,50,CAR50,Brandon Wegher,32,25,RB,Morningside,IA,12/9/1990,0,L,Carolina Panthers,10,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CAR50Brandon Wegher,1.0,1.0,2.0,3.0,0.0,3.0,4.0,42.0,29.0,3.0
3842,DEN,50,DEN50,James Ferentz,53,26,C,Iowa,IA,6/5/1989,0,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DEN50James Ferentz,1.0,2.0,29.0,20.0,0.0,1.0,4.0,42.0,29.0,3.0
3843,CHI,20,CHI20,Jay Hilgenberg,63,26,C,Iowa,IA,3/21/1959,4,XX,Chicago Bears,46,Richard Dent,Louisiana Superdome,New Orleans,Louisiana,1/26/1986,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CHI20Jay Hilgenberg,2.0,3.0,29.0,20.0,0.0,2.0,3.0,42.0,29.0,3.0
3844,CHI,20,CHI20,Mark Bortz,62,24,LG,Iowa,IA,2/12/1961,2,XX,Chicago Bears,46,Richard Dent,Louisiana Superdome,New Orleans,Louisiana,1/26/1986,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CHI20Mark Bortz,2.0,3.0,29.0,20.0,0.0,2.0,3.0,42.0,29.0,3.0
3845,NWE,20,NWE20,Andre Tippett,56,26,LOLB,Iowa,IA,12/27/1959,3,XX,New England Patriots,10,Richard Dent,Louisiana Superdome,New Orleans,Louisiana,1/26/1986,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE20Andre Tippett,1.0,3.0,29.0,20.0,0.0,1.0,3.0,42.0,29.0,3.0
3846,CIN,56,CIN56,Mike Daniels,76,32,DT,Iowa,IA,5/5/1989,9,LVI,Cincinnati Bengals,20,Cooper Kupp,SoFi Stadium,Inglewood,California,2/13/2022,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CIN56Mike Daniels,2.0,5.0,29.0,20.0,0.0,2.0,6.0,42.0,29.0,3.0
3847,CIN,56,CIN56,Riley Reiff,71,33,RT,Iowa,IA,12/1/1988,9,LVI,Cincinnati Bengals,20,Cooper Kupp,SoFi Stadium,Inglewood,California,2/13/2022,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CIN56Riley Reiff,2.0,5.0,29.0,20.0,0.0,2.0,6.0,42.0,29.0,3.0
3848,LAR,56,LAR56,Alaric Jackson,68,23,T,Iowa,IA,7/14/1998,0,LVI,Los Angeles Rams,23,Cooper Kupp,SoFi Stadium,Inglewood,California,2/13/2022,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,LAR56Alaric Jackson,3.0,5.0,29.0,20.0,0.0,4.0,6.0,42.0,29.0,3.0
3849,LAR,56,LAR56,Jake Gervase,39,26,DB,Iowa,IA,9/18/1995,2,LVI,Los Angeles Rams,23,Cooper Kupp,SoFi Stadium,Inglewood,California,2/13/2022,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,LAR56Jake Gervase,3.0,5.0,29.0,20.0,0.0,4.0,6.0,42.0,29.0,3.0
3850,LAR,56,LAR56,Mekhi Sargent,36,24,RB,Iowa,IA,10/8/1997,0,LVI,Los Angeles Rams,23,Cooper Kupp,SoFi Stadium,Inglewood,California,2/13/2022,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,LAR56Mekhi Sargent,3.0,5.0,29.0,20.0,0.0,4.0,6.0,42.0,29.0,3.0
3851,LAR,56,LAR56,Landen Akers,84,24,WR,Iowa St.,IA,7/7/1997,0,LVI,Los Angeles Rams,23,Cooper Kupp,SoFi Stadium,Inglewood,California,2/13/2022,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,LAR56Landen Akers,1.0,1.0,6.0,7.0,0.0,4.0,6.0,42.0,29.0,3.0
3852,DAL,5,DAL5,John Niland,76,26,LG,Iowa,IA,2/29/1944,4,V,Dallas Cowboys,13,Chuck Howley,Orange Bowl,Miami,Florida,1/17/1971,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DAL5John Niland,1.0,1.0,29.0,20.0,0.0,1.0,1.0,42.0,29.0,3.0
3853,DAL,6,DAL6,John Niland,76,27,LG,Iowa,IA,2/29/1944,5,VI,Dallas Cowboys,24,Roger Staubach,Tulane Stadium,New Orleans,Louisiana,1/16/1972,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DAL6John Niland,1.0,2.0,29.0,20.0,0.0,1.0,4.0,42.0,29.0,3.0
3854,MIA,6,MIA6,Karl Noonan,89,27,WR,Iowa,IA,2/17/1944,5,VI,Miami Dolphins,3,Roger Staubach,Tulane Stadium,New Orleans,Louisiana,1/16/1972,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA6Karl Noonan,1.0,2.0,29.0,20.0,0.0,3.0,4.0,42.0,29.0,3.0
3855,MIA,6,MIA6,Otto Stowe,82,22,WR,Iowa St.,IA,2/25/1949,0,VI,Miami Dolphins,3,Roger Staubach,Tulane Stadium,New Orleans,Louisiana,1/16/1972,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA6Otto Stowe,1.0,1.0,6.0,7.0,0.0,3.0,4.0,42.0,29.0,3.0
3856,MIA,6,MIA6,Vern Den Herder,86,23,DE,Central College (IA),IA,11/28/1948,0,VI,Miami Dolphins,3,Roger Staubach,Tulane Stadium,New Orleans,Louisiana,1/16/1972,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA6Vern Den Herder,1.0,1.0,2.0,3.0,0.0,3.0,4.0,42.0,29.0,3.0
